cut	39
Partition 0	3588,3587,3586
Partition 1	3532,3546,3545
Partition 2	3583,3585,3584
Partition 3	3580,3581,3582
Partition 4	3530,3527,3531,3528
Partition 5	3525,3579
Partition 6	3572,3573,3578
Partition 7	3575,3576,3577
Partition 8	3539,3540,3541
Partition 9	3543,3544,3542
Partition 10	3522,3535,3534,3533
Partition 11	3568,3569,3567
Partition 12	3520,3571,3570
Partition 13	3537,3538,3536
Partition 14	3549,3550,3551
Partition 15	3547,3548,3523
Partition 16	3561,3521,3556
Partition 17	3574,3526,3564
Partition 18	3563,3565,3566,3562
Partition 19	3557,3558,3555
Partition 20	3524,3529,3552,3553
Partition 21	3554,3559,3560
