cut	77
Partition 0	7533,7532
Partition 1	7502,7504,7505
Partition 2	7535,7534
Partition 3	7540,7541,7581
Partition 4	7509,7510
Partition 5	7574,7575,7580
Partition 6	7582,7585,7584
Partition 7	7595,7594,7589
Partition 8	7588,7586,7587
Partition 9	7513,7517
Partition 10	7520,7519,7518
Partition 11	7565,7498,7499
Partition 12	7491,7511,7512
Partition 13	7500,7501,7545
Partition 14	7591,7592,7593
Partition 15	7539,7536
Partition 16	7507,7560,7508
Partition 17	7573,7564,7590
Partition 18	7562,7563,7561
Partition 19	7550,7571,7572
Partition 20	7569,7570
Partition 21	7559,7558
Partition 22	7493,7521,7549,7497
Partition 23	7551,7495
Partition 24	7553,7552,7554
Partition 25	7568,7566,7567
Partition 26	7557,7555,7556
Partition 27	7494,7537,7538
Partition 28	7506,7492
Partition 29	7490,7528,7529
Partition 30	7514,7515,7516
Partition 31	7530,7527,7531
Partition 32	7503,7546,7526
Partition 33	7524,7525
Partition 34	7523,7576,7496
Partition 35	7542,7544,7543
Partition 36	7547,7548,7579
Partition 37	7583,7577,7578,7522
