cut	60
Partition 0	11,34,45,70
Partition 1	50,10,63
Partition 2	6,37,60
Partition 3	73,59,68
Partition 4	21,47,62
Partition 5	2,20,35,83
Partition 6	4,44,82
Partition 7	66,87,57,67
Partition 8	9,48,49
Partition 9	16,31,30
Partition 10	23,77,14,84
Partition 11	53,33,42,56
Partition 12	32,65,78,61
Partition 13	41,13,46
Partition 14	12,24,26
Partition 15	72,52,81
Partition 16	22,54,51
Partition 17	3,36,5
Partition 18	75,39,74
Partition 19	1,85,29
Partition 20	89,86,58,64
Partition 21	17,69,19,15
Partition 22	7,38,43,71
Partition 23	8,28,18,55
Partition 24	25,40,88,0
Partition 25	27,76,80,79
