sol	1
T	1
cut	4
Partition 0	380,383,387,382,388,378,379
Partition 1	390,386,381,384,389,385
sol	2
T	1
cut	4
Partition 0	380,383,387,382,388,378,381
Partition 1	390,379,386,384,389,385
sol	3
T	1
cut	4
Partition 0	380,387,382,388,378,379
Partition 1	390,386,381,384,389,385,383
sol	4
T	1
cut	4
Partition 0	380,387,382,388,378,381
Partition 1	390,379,386,384,389,385,383
sol	5
T	1
cut	4
Partition 0	380,383,387,382,378,379
Partition 1	390,386,381,384,389,385,388
sol	6
T	1
cut	4
Partition 0	380,383,387,382,378,381
Partition 1	390,379,386,384,389,385,388
sol	7
T	1
cut	3
Partition 0	380,383,387,382,388,390,389
Partition 1	379,386,381,384,385,378
sol	8
T	1
cut	3
Partition 0	380,387,382,388,378,381,384
Partition 1	390,379,386,389,385,383
sol	9
T	1
cut	3
Partition 0	380,383,387,382,378,381,384
Partition 1	390,379,386,389,385,388
sol	10
T	1
cut	4
Partition 0	383,387,382,388,390,389
Partition 1	379,386,381,384,385,380,378
sol	11
T	1
cut	3
Partition 0	380,383,387,388,390,389
Partition 1	379,386,381,384,385,382,378
sol	12
T	1
cut	3
Partition 0	380,387,388,378,381,384
Partition 1	390,379,386,389,385,383,382
sol	13
T	1
cut	3
Partition 0	380,387,382,378,381,384
Partition 1	390,379,386,389,385,383,388
sol	14
T	1
cut	4
Partition 0	380,383,382,378,381,384
Partition 1	390,379,386,389,385,387,388
sol	15
T	1
cut	4
Partition 0	380,383,387,388,390,386,389
Partition 1	379,381,384,385,382,378
sol	16
T	1
cut	4
Partition 0	380,387,388,378,379,381,384
Partition 1	390,386,389,385,383,382
sol	17
T	1
cut	4
Partition 0	380,387,382,378,379,381,384
Partition 1	390,386,389,385,383,388
sol	18
T	1
cut	3
Partition 0	380,387,388,378,381,384,385
Partition 1	390,379,386,389,383,382
sol	19
T	1
cut	3
Partition 0	380,387,382,378,381,384,385
Partition 1	390,379,386,389,383,388
sol	20
T	1
cut	4
Partition 0	380,383,382,378,381,384,385
Partition 1	390,379,386,389,387,388
