cut	75
Partition 0	3550,3551
Partition 1	3552,3553,3555
Partition 2	3521,3528,3529
Partition 3	3539,3538,3554
Partition 4	3527,3535,3536
Partition 5	3540,3541,3537
Partition 6	3531,3543,3542
Partition 7	3530,3526,3534
Partition 8	3545,3523,3602
Partition 9	3580,3578,3579
Partition 10	3556,3546,3599
Partition 11	3549,3548,3547
Partition 12	3520,3532,3533
Partition 13	3603,3604,3522
Partition 14	3576,3577,3590
Partition 15	3592,3593,3594
Partition 16	3605,3606,3571
Partition 17	3607,3598,3610,3597
Partition 18	3601,3608,3600
Partition 19	3611,3609,3612
Partition 20	3558,3544,3557
Partition 21	3524,3559
Partition 22	3589,3614,3613
Partition 23	3617,3616,3615
Partition 24	3564,3581,3525
Partition 25	3591,3596,3595
Partition 26	3565,3582,3583
Partition 27	3566,3588,3567
Partition 28	3560,3563,3561
Partition 29	3562,3572,3570
Partition 30	3573,3585,3584
Partition 31	3568,3569,3574
Partition 32	3575,3586,3587
