cut	40
Partition 0	3570,3571,3588,3572
Partition 1	3585,3531,3584,3586,3587
Partition 2	3537,3539,3538,3540
Partition 3	3569,3568,3555,3573,3574
Partition 4	3522,3530,3533,3532
Partition 5	3527,3528,3534,3529,3535
Partition 6	3521,3577,3578,3583,3582
Partition 7	3523,3575,3576,3561,3525
Partition 8	3567,3566,3559,3524,3536
Partition 9	3557,3558,3556,3554
Partition 10	3594,3553,3593,3551,3552
Partition 11	3580,3592,3579,3520,3581
Partition 12	3547,3548,3549,3546,3550
Partition 13	3541,3543,3542,3544,3545
Partition 14	3526,3589,3591,3590
Partition 15	3563,3564,3562,3560,3565
