cut	64
Partition 0	3538,3563,3556,3589
Partition 1	3557,3522,3555
Partition 2	3560,3558,3559
Partition 3	3553,3554,3581,3580
Partition 4	3582,3584,3583
Partition 5	3596,3598,3597
Partition 6	3579,3577,3585,3586
Partition 7	3526,3528,3567
Partition 8	3523,3530,3532
Partition 9	3566,3565,3587,3588
Partition 10	3540,3544,3545
Partition 11	3537,3539,3536,3531
Partition 12	3590,3595,3594
Partition 13	3535,3576,3593,3592,3591
Partition 14	3578,3606,3607,3611
Partition 15	3527,3533,3602
Partition 16	3603,3601,3600
Partition 17	3547,3574,3573
Partition 18	3534,3521,3612,3546
Partition 19	3618,3575,3617
Partition 20	3520,3614,3599,3616,3615
Partition 21	3569,3568,3570,3571
Partition 22	3541,3542,3543
Partition 23	3525,3529,3564
Partition 24	3551,3552,3561
Partition 25	3548,3608,3609,3610
Partition 26	3605,3549,3613,3550
Partition 27	3604,3524,3562,3572
