cut	58
Partition 0	12,61,17,36
Partition 1	67,80,50,87
Partition 2	9,14,79,43
Partition 3	16,18,21,76
Partition 4	28,68,97,75
Partition 5	25,70,53,85
Partition 6	3,24,0
Partition 7	65,6,20,95
Partition 8	78,34,81,90,58
Partition 9	1,45,99,82
Partition 10	7,63,23,44
Partition 11	86,29,91,39,48
Partition 12	15,84,64,83
Partition 13	32,35,22,93
Partition 14	33,96,57,19
Partition 15	5,47,8,56
Partition 16	2,38,51,4
Partition 17	55,13,94,46,88
Partition 18	10,77,40
Partition 19	31,66,42,52
Partition 20	27,69,59,73,74
Partition 21	26,49,98,54
Partition 22	30,41,72,60
Partition 23	11,62,71,89,37,92
