cut	45
Partition 0	3539,3538,3540
Partition 1	3537,3569,3584
Partition 2	3588,3531,3587
Partition 3	3572,3573,3574
Partition 4	3570,3571,3585,3586
Partition 5	3533,3532,3534
Partition 6	3522,3527,3530
Partition 7	3523,3528,3529,3535
Partition 8	3521,3583,3582
Partition 9	3568,3555,3525
Partition 10	3575,3576,3561,3577,3578
Partition 11	3546,3550,3545
Partition 12	3541,3543,3542,3544
Partition 13	3589,3591,3590
Partition 14	3526,3563,3564,3562
Partition 15	3547,3548,3549,3560
Partition 16	3551,3524,3536,3552
Partition 17	3594,3553
Partition 18	3593,3592,3520,3581
Partition 19	3567,3580,3579
Partition 20	3566,3559,3565
Partition 21	3557,3558,3556,3554
