cut	70
Partition 0	3587,3589,3588
Partition 1	3617,3616,3559
Partition 2	3524,3614,3615
Partition 3	3565,3566,3567
Partition 4	3527,3560,3563
Partition 5	3575,3586,3585
Partition 6	3535,3536,3584,3583
Partition 7	3550,3605,3606
Partition 8	3571,3607,3570
Partition 9	3568,3569,3574
Partition 10	3573,3561,3562,3572
Partition 11	3608,3609,3612
Partition 12	3601,3546,3599,3600
Partition 13	3598,3610,3611
Partition 14	3591,3596,3597,3613
Partition 15	3592,3593,3602
Partition 16	3577,3580,3582
Partition 17	3578,3523,3579
Partition 18	3603,3604,3522
Partition 19	3520,3532,3576
Partition 20	3533,3534,3537
Partition 21	3540,3541,3539,3542
Partition 22	3594,3590,3595
Partition 23	3551,3564,3581,3525
Partition 24	3521,3554,3555
Partition 25	3552,3538,3553,3526
Partition 26	3549,3556,3557
Partition 27	3543,3558,3544
Partition 28	3548,3545,3547
Partition 29	3530,3528,3531,3529
