cut	63
Partition 0	3575,3586,3587
Partition 1	3566,3588,3567
Partition 2	3560,3574,3563,3561
Partition 3	3585,3584,3583
Partition 4	3568,3569,3573,3572
Partition 5	3521,3590,3591,3570
Partition 6	3617,3616,3524,3559
Partition 7	3610,3611,3612
Partition 8	3589,3614,3615,3613
Partition 9	3546,3599,3600
Partition 10	3562,3601,3608,3609
Partition 11	3596,3598,3597
Partition 12	3592,3593,3594,3595,3602
Partition 13	3539,3538,3553
Partition 14	3532,3603,3522,3533
Partition 15	3520,3540,3565
Partition 16	3550,3551,3552
Partition 17	3605,3606,3571,3607
Partition 18	3576,3604,3577
Partition 19	3564,3581,3525,3580,3582
Partition 20	3548,3545,3547
Partition 21	3526,3578,3523,3579
Partition 22	3549,3556,3554,3555
Partition 23	3527,3535,3536
Partition 24	3530,3528,3531,3529
Partition 25	3541,3534,3537,3542
Partition 26	3543,3558,3544,3557
