cut	29
Partition 0	1670,1686
Partition 1	1699,1700
Partition 2	1697,1698,1664
Partition 3	1666,1689
Partition 4	1676,1702
Partition 5	1705,1706,1682
Partition 6	1703,1704
Partition 7	1687,1688
Partition 8	1712,1711
Partition 9	1709,1708,1701,1707
Partition 10	1662,1692
Partition 11	1693,1694,1695
Partition 12	1674,1677
Partition 13	1667,1681
Partition 14	1675,1663,1691
Partition 15	1683,1684
Partition 16	1685,1710
Partition 17	1678,1680,1679
Partition 18	1668,1671
Partition 19	1669,1690,1696
Partition 20	1672,1673,1665
