cut	75
Partition 0	3601,3602
Partition 1	3547,3551
Partition 2	3552,3553
Partition 3	3595,3594,3574
Partition 4	3526,3559,3521
Partition 5	3592,3591
Partition 6	3549,3550,3588
Partition 7	3570,3571
Partition 8	3623,3620,3619
Partition 9	3622,3546,3621
Partition 10	3609,3608
Partition 11	3610,3611,3599
Partition 12	3525,3537,3598
Partition 13	3604,3603
Partition 14	3593,3596,3605
Partition 15	3558,3524,3557
Partition 16	3560,3561
Partition 17	3612,3613
Partition 18	3614,3615,3616
Partition 19	3607,3618,3606,3617
Partition 20	3569,3567,3568
Partition 21	3563,3562
Partition 22	3564,3548
Partition 23	3539,3538,3556
Partition 24	3531,3565,3566
Partition 25	3527,3528
Partition 26	3529,3545,3544
Partition 27	3543,3542
Partition 28	3522,3540,3541
Partition 29	3530,3600,3536
Partition 30	3532,3533
Partition 31	3580,3578,3579
Partition 32	3581,3587
Partition 33	3575,3576
Partition 34	3573,3577,3589,3590
Partition 35	3554,3555,3572
Partition 36	3534,3523,3535
Partition 37	3582,3585,3586
Partition 38	3584,3583
Partition 39	3597,3520
