path	1
T	NA
cut	6
Partition 0	17,21,9,16,22,20,29
Partition 1	8,7,26,6,15,28,14
Partition 2	4,3,31,5,33,34,36,35
Partition 3	0,1,2,39,19,18,30,23,24
Partition 4	38,32,13,10,12,11,37,25,27
path	2
T	NA
cut	6
Partition 0	17,21,9,16,22,20,29
Partition 1	8,7,26,6,15,28,14
Partition 2	4,3,31,5,33,34,36,35
Partition 3	0,1,2,39,19,18,30,23,24
Partition 4	38,32,13,10,12,11,37,25,27
path	3
T	NA
cut	6
Partition 0	17,21,9,16,22,20,29
Partition 1	8,7,26,6,15,28,14
Partition 2	4,3,31,5,33,34,36,35
Partition 3	0,1,2,39,19,18,30,23,24
Partition 4	38,32,13,10,12,11,37,25,27
