cut	43
Partition 0	3527,3528,3532
Partition 1	3548,3520,3547,3544
Partition 2	3585,3565,3584
Partition 3	3564,3561,3562,3563
Partition 4	3533,3572,3534
Partition 5	3545,3546,3535,3524
Partition 6	3529,3530,3560,3531
Partition 7	3577,3580,3578,3579
Partition 8	3575,3574,3522,3573
Partition 9	3521,3543,3542
Partition 10	3583,3571,3582,3581
Partition 11	3566,3568,3549
Partition 12	3523,3536,3540,3541
Partition 13	3550,3557,3558
Partition 14	3551,3569,3554,3570
Partition 15	3525,3559,3538,3539
Partition 16	3537,3526,3552,3553
Partition 17	3567,3555,3556,3576
