cut	78
Partition 0	75,14,54,87,64
Partition 1	11,50,92,37,88
Partition 2	15,85,30,4,67
Partition 3	97,99,16,17,86
Partition 4	25,7,38,51,70
Partition 5	68,60,55,94,77
Partition 6	45,89,23,1,69,79
Partition 7	65,39,32,73,56
Partition 8	10,26,58,29,34,47
Partition 9	2,57,90,95,52
Partition 10	5,31,27,9,72
Partition 11	3,22,41,80,61
Partition 12	81,8,42,83,96
Partition 13	0,18,20,46,48,36
Partition 14	13,21,78,84,82
Partition 15	12,24,35,28,91
Partition 16	98,43,76,44,74
Partition 17	19,49,62,93,33,71
Partition 18	66,6,40,63,53,59
