cut	40
Partition 0	7500,7495,7503
Partition 1	7518,7499,7501,7502
Partition 2	7497,7498,7505,7504
Partition 3	7506,7516,7517,7515
Partition 4	7493,7525,7526
Partition 5	7528,7529,7527,7530
Partition 6	7547,7511,7546,7512
Partition 7	7520,7521,7494,7510
Partition 8	7507,7491,7509,7513,7514
Partition 9	7522,7523,7524
Partition 10	7536,7533,7534,7535
Partition 11	7548,7557,7558
Partition 12	7537,7561,7560,7556,7559
Partition 13	7563,7519,7562,7492
Partition 14	7490,7531,7553,7532
Partition 15	7550,7551,7508,7554
Partition 16	7549,7496,7540,7539
Partition 17	7541,7542,7552,7538
Partition 18	7555,7543,7544,7545
