cut	53
Partition 0	73,64,21
Partition 1	75,13,52
Partition 2	3,27,68
Partition 3	76,18,46
Partition 4	33,43,60
Partition 5	31,58,59
Partition 6	12,42,71
Partition 7	65,49,0
Partition 8	1,20,4,36
Partition 9	14,72,48
Partition 10	47,17,51
Partition 11	55,22,28
Partition 12	2,78,56
Partition 13	5,10,61
Partition 14	40,44,66
Partition 15	19,37,15
Partition 16	32,29,45
Partition 17	77,54,57
Partition 18	7,30,67
Partition 19	70,38,74
Partition 20	23,41,24,34
Partition 21	79,26,62
Partition 22	9,53,35
Partition 23	6,8,25
Partition 24	16,39,69
Partition 25	11,50,63
