cut	69
Partition 0	3594,3593,3595
Partition 1	3600,3598,3599
Partition 2	3528,3596,3527,3597
Partition 3	3584,3577,3583
Partition 4	3575,3576,3553,3552
Partition 5	3564,3524,3557,3558
Partition 6	3601,3555,3556,3591
Partition 7	3603,3604,3612
Partition 8	3614,3615,3613
Partition 9	3607,3606,3609,3608
Partition 10	3585,3589,3590
Partition 11	3621,3620,3619,3618
Partition 12	3602,3617,3616
Partition 13	3520,3610,3522,3611
Partition 14	3525,3563,3565
Partition 15	3529,3567,3554
Partition 16	3570,3568,3566,3569
Partition 17	3549,3550,3532
Partition 18	3531,3521,3530
Partition 19	3605,3526,3578
Partition 20	3574,3573,3572,3571,3551
Partition 21	3545,3543,3541
Partition 22	3562,3542,3561,3592
Partition 23	3586,3587,3534,3588
Partition 24	3546,3547,3544
Partition 25	3538,3539,3540,3548
Partition 26	3535,3536,3537
Partition 27	3581,3580,3579
Partition 28	3559,3523,3533,3560,3582
