Npart	Sol	Nodes	Constraint	Valid Motif_METIS	Valid Motif_Optimized	Cycle Free_METIS	Cycle Free_Optimized	T_Metis	T_Optimized	cut_Metis	cut_Optimized
7	1	29	lc	False	True	False	True	3	4	11	10
6	7	29	lc	False	True	False	True	3	3	9	8
6	8	29	lc	False	True	False	True	3	3	9	8
4	3	29	lc	False	True	False	True	2	2	7	6
4	5	29	lc	False	True	False	True	2	2	7	6
4	6	29	lc	False	True	False	True	2	2	7	6
4	7	29	lc	False	True	False	True	2	2	7	6
4	9	29	lc	False	True	False	True	2	2	7	6
5	2	29	lc	True	True	False	True	3	2	7	7
5	6	29	lc	True	True	False	True	3	2	7	7
5	8	29	lc	True	True	False	True	3	2	7	7
5	9	29	lc	True	True	False	True	3	2	7	7
