path	1
T	NA
cut	26
Partition 0	2,9,17,37,42,79,26,41,67
Partition 1	16,38,18,30,50,46,66,76
Partition 2	10,22,5,60,62,32,34,40,71
Partition 3	11,21,53,59,72,25,45,58,69
Partition 4	29,20,14,48,51,56,74,78
Partition 5	7,3,4,24,39,63,64,36
Partition 6	0,73,13,23,28,44,54,57,61,77
Partition 7	1,27,31,35,8,43,70,49
Partition 8	12,6,15,65,19,55,33,68,75
Partition 10	52
Partition 11	47
path	2
T	NA
cut	26
Partition 0	2,9,17,37,42,79,26,41,67
Partition 1	16,38,18,30,50,46,66,76
Partition 2	10,22,5,60,62,32,34,40,71
Partition 3	11,21,53,59,72,25,45,58,69
Partition 4	29,20,14,48,51,56,74,78
Partition 5	7,3,4,24,39,63,64,36
Partition 6	0,73,13,23,28,44,54,57,61,77
Partition 7	1,27,31,35,8,43,70,49
Partition 8	12,6,15,65,19,55,33,68,75
Partition 10	47
Partition 11	52
path	3
T	NA
cut	25
Partition 0	2,9,17,37,42,79,26,41,67
Partition 1	16,38,18,30,50,46,66,76
Partition 2	10,22,5,60,62,32,34,40,71
Partition 3	11,21,53,59,72,25,45,58,69
Partition 4	29,20,14,48,51,56,74,78
Partition 5	7,3,4,24,39,63,64,36
Partition 6	0,73,13,23,28,44,54,57,61,77
Partition 7	1,27,31,35,8,43,70,49
Partition 8	12,6,15,65,19,47,55,33,68,75
Partition 14	52
