cut	68
Partition 0	3612,3613,3558
Partition 1	3614,3615,3616
Partition 2	3607,3618,3606,3617
Partition 3	3525,3608,3598
Partition 4	3609,3610,3611,3599
Partition 5	3593,3596,3605,3595
Partition 6	3601,3602,3604,3603
Partition 7	3623,3620,3622
Partition 8	3570,3571,3619,3569
Partition 9	3521,3553,3546,3621
Partition 10	3549,3524,3537
Partition 11	3552,3547,3551,3550
Partition 12	3526,3594,3574
Partition 13	3559,3560,3557,3561
Partition 14	3588,3592,3591
Partition 15	3577,3589,3590
Partition 16	3573,3572,3575,3576
Partition 17	3541,3543,3542
Partition 18	3536,3535,3545,3544
Partition 19	3527,3528,3529
Partition 20	3522,3530,3540,3600,3531
Partition 21	3564,3565,3566
Partition 22	3548,3567,3568
Partition 23	3539,3538,3556
Partition 24	3554,3555,3563,3562
Partition 25	3580,3581,3587
Partition 26	3532,3533,3578,3579
Partition 27	3534,3523,3584,3583
Partition 28	3582,3585,3586,3597,3520
