cut	54
Partition 0	3579,3580,3581,3582
Partition 1	3528,3537,3538,3539
Partition 2	3588,3585,3586,3587
Partition 3	3527,3525,3559,3560
Partition 4	3555,3526,3578,3554,3553
Partition 5	3547,3558,3557
Partition 6	3567,3556,3566,3564,3565
Partition 7	3601,3602,3603,3604
Partition 8	3562,3561,3563,3605
Partition 9	3532,3591,3600,3521,3607,3606
Partition 10	3592,3590,3533,3549
Partition 11	3593,3596,3594,3595
Partition 12	3522,3568,3569,3570
Partition 13	3544,3545,3529,3550,3530
Partition 14	3546,3552,3589,3523,3551
Partition 15	3534,3535,3576,3575
Partition 16	3548,3524,3577,3541
Partition 17	3543,3542,3536,3540,3531
Partition 18	3573,3574,3584,3583
Partition 19	3611,3610,3571,3572,3520
Partition 20	3599,3608,3598,3609,3597
