cut	71
Partition 0	17,72,11
Partition 1	8,37,74
Partition 2	35,2,79
Partition 3	29,50,58,45
Partition 4	61,52,76,54
Partition 5	1,59,78
Partition 6	9,22,23
Partition 7	25,40,53,33
Partition 8	36,68,73
Partition 9	14,42,30,26
Partition 10	20,3,44,71
Partition 11	24,28,49
Partition 12	15,64,21
Partition 13	77,51,70,65
Partition 14	27,62,46
Partition 15	7,48,60
Partition 16	57,67,38,41
Partition 17	4,55,47
Partition 18	19,43,31,12
Partition 19	5,6,69
Partition 20	16,32,63
Partition 21	0,10,75,56
Partition 22	13,18,34,66,39
