cut	54
Partition 0	3609,3610,3611,3603
Partition 1	3613,3612,3526,3573,3589
Partition 2	3579,3580,3578,3528
Partition 3	3581,3576,3577,3587,3588
Partition 4	3585,3584,3586,3583,3582
Partition 5	3562,3561,3560,3547
Partition 6	3542,3544,3540,3545,3546
Partition 7	3602,3593,3594,3595,3601
Partition 8	3572,3566,3570,3571
Partition 9	3539,3569,3568,3563,3564,3565
Partition 10	3557,3555,3554,3556
Partition 11	3551,3558,3559,3548,3552
Partition 12	3597,3599,3598,3600
Partition 13	3532,3533,3596,3575,3574
Partition 14	3534,3535,3520,3549,3550
Partition 15	3524,3527,3604,3605
Partition 16	3525,3521,3553,3567,3531
Partition 17	3608,3541,3606,3543,3607
Partition 18	3522,3530,3529,3591,3592
Partition 19	3537,3536,3523,3538,3590
