path	1
T	20
cut	63
Partition 0	1,52,69,30,31,44,9
Partition 1	57,45,38,55,61,14,19,36
Partition 2	25,4,5,22,53,41,24,23
Partition 3	20,0,62,3,2,42,40,18
Partition 4	7,6,33,48,67,37,46
Partition 5	28,64,54,66,68,43,29,27
Partition 6	15,8,12,65,21,26,11,13
Partition 7	51,63,10,59,58,35,60,50
Partition 8	17,39,47,56,34,32,16,49
path	2
T	20
cut	63
Partition 0	1,52,69,30,31,44,9
Partition 1	57,45,38,55,61,14,19,36
Partition 2	25,4,5,22,53,41,24,23
Partition 3	20,0,62,3,2,42,40,18
Partition 4	7,6,33,48,67,37,46
Partition 5	28,64,54,66,68,43,29,27
Partition 6	15,8,12,65,21,26,11,13
Partition 7	51,63,10,59,58,35,60,50
Partition 8	17,39,47,56,34,32,16,49
path	3
T	20
cut	63
Partition 0	1,52,69,30,31,44,9
Partition 1	57,45,38,55,61,14,19,36
Partition 2	25,4,5,22,53,41,24,23
Partition 3	20,0,62,3,2,42,40,18
Partition 4	7,6,33,48,67,37,46
Partition 5	28,64,54,66,68,43,29,27
Partition 6	15,8,12,65,21,26,11,13
Partition 7	51,63,10,59,58,35,60,50
Partition 8	17,39,47,56,34,32,16,49
