cut	35
Partition 0	3527,3528,3534,3535
Partition 1	3585,3584,3546,3545
Partition 2	3533,3529,3530,3544
Partition 3	3531,3532,3520,3579
Partition 4	3537,3524,3577,3568,3578
Partition 5	3526,3542,3541,3540
Partition 6	3543,3522,3536,3538,3539
Partition 7	3554,3565,3564,3566
Partition 8	3560,3561,3559,3562,3563
Partition 9	3551,3552,3553,3550
Partition 10	3573,3580,3581,3583,3582
Partition 11	3571,3525,3567,3569
Partition 12	3556,3523,3572,3548,3570
Partition 13	3557,3555,3558,3521
Partition 14	3547,3549,3574,3575,3576
