cut	44
Partition 0	3546,3550,3545
Partition 1	3541,3543,3542,3544
Partition 2	3533,3532,3564,3565
Partition 3	3547,3548,3549,3560
Partition 4	3566,3559,3524
Partition 5	3557,3558,3556,3554
Partition 6	3534,3551,3535,3536,3552
Partition 7	3594,3553,3593
Partition 8	3567,3580,3592,3520,3581
Partition 9	3569,3568,3555
Partition 10	3537,3539,3538,3540
Partition 11	3522,3527,3526,3591
Partition 12	3523,3528,3529,3525
Partition 13	3575,3576,3561,3563,3562
Partition 14	3570,3571,3585,3584
Partition 15	3588,3586,3589,3590
Partition 16	3577,3578,3574,3579
Partition 17	3530,3521,3531,3587
Partition 18	3572,3573,3583,3582
