cut	38
Partition 0	1682,1672
Partition 1	1673,1674
Partition 2	1717,1716
Partition 3	1693,1675,1692
Partition 4	1719,1718,1694
Partition 5	1665,1707
Partition 6	1676,1683
Partition 7	1677,1679,1678
Partition 8	1680,1681
Partition 9	1685,1684,1689
Partition 10	1688,1690,1691
Partition 11	1703,1663
Partition 12	1704,1705,1706
Partition 13	1701,1702
Partition 14	1666,1709
Partition 15	1713,1714,1715
Partition 16	1710,1711,1712
Partition 17	1686,1687
Partition 18	1708,1664
Partition 19	1667,1669,1668,1695
Partition 20	1696,1697
Partition 21	1698,1699
Partition 22	1662,1670,1671,1700
