cut	77
Partition 0	3578,3523,3577
Partition 1	3579,3600,3599
Partition 2	3554,3555,3583
Partition 3	3565,3564,3580,3582
Partition 4	3542,3543,3608
Partition 5	3614,3606,3607
Partition 6	3616,3615,3617
Partition 7	3556,3557,3613,3612
Partition 8	3566,3537,3538
Partition 9	3609,3610,3611
Partition 10	3521,3539,3540
Partition 11	3541,3587,3588
Partition 12	3546,3545,3581
Partition 13	3548,3549,3550
Partition 14	3547,3530,3529
Partition 15	3524,3544,3522
Partition 16	3602,3603,3604
Partition 17	3593,3594,3595
Partition 18	3561,3601,3534
Partition 19	3596,3597,3598
Partition 20	3576,3621
Partition 21	3624,3623,3622
Partition 22	3620,3618,3619
Partition 23	3574,3575,3605
Partition 24	3570,3520,3571
Partition 25	3558,3559,3562,3584
Partition 26	3568,3569,3572
Partition 27	3573,3567,3560,3563
Partition 28	3531,3532,3586,3585
Partition 29	3590,3591,3592
Partition 30	3527,3525,3589
Partition 31	3533,3528,3553,3552
Partition 32	3526,3535,3536,3551
