cut	75
Partition 0	3611,3612
Partition 1	3608,3609
Partition 2	3546,3599
Partition 3	3562,3601,3600
Partition 4	3598,3610
Partition 5	3603,3604,3607
Partition 6	3589,3614,3613
Partition 7	3524,3559
Partition 8	3617,3616,3615
Partition 9	3563,3561
Partition 10	3568,3574,3575
Partition 11	3586,3585
Partition 12	3587,3588,3567
Partition 13	3565,3564,3566
Partition 14	3550,3605,3606
Partition 15	3571,3570
Partition 16	3596,3597
Partition 17	3569,3573,3572
Partition 18	3591,3584,3583
Partition 19	3530,3531
Partition 20	3527,3560
Partition 21	3547,3529
Partition 22	3521,3528,3526,3554
Partition 23	3543,3542
Partition 24	3540,3541,3539
Partition 25	3522,3538
Partition 26	3532,3533,3534
Partition 27	3535,3536,3537
Partition 28	3576,3577
Partition 29	3580,3578,3579
Partition 30	3593,3602
Partition 31	3520,3549,3592
Partition 32	3548,3545,3523
Partition 33	3581,3582
Partition 34	3551,3552,3553
Partition 35	3594,3590
Partition 36	3556,3555,3557
Partition 37	3525,3595,3558,3544
