cut	72
Partition 0	12,19,27
Partition 1	17,31,57,54
Partition 2	10,22,68
Partition 3	13,69,62
Partition 4	37,34,24,60
Partition 5	6,70,43
Partition 6	65,11,38
Partition 7	3,71,29,51
Partition 8	9,66,2
Partition 9	15,21,25,30
Partition 10	77,26,67,48
Partition 11	32,73,47
Partition 12	39,46,59
Partition 13	14,16,56
Partition 14	0,79,75
Partition 15	35,40,42
Partition 16	18,50,61,23
Partition 17	4,49,58
Partition 18	1,36,64
Partition 19	45,8,72,33,76
Partition 20	41,74,53
Partition 21	20,44,52,63
Partition 22	7,5,55,28,78
